"Phylostratum"	"GeneID"	"dry"	"imbibed"	"testa rupture"	"radicle"	"first root"	"greening"	"opening"
5	"AT1G01130"	3.28072575499669	4.30006559264597	5.14448026860645	5.16012733357707	3.94772455866692	4.45843690320869	4.4294078188398
12	"AT1G01140"	4.89040913357045	12.7650533893903	13.2291640905296	16.2149911731794	15.0823291352318	16.3423777505889	19.1253268709045
2	"AT1G01150"	3.58687507634587	2.90537623668663	3.04775936555189	3.18547791079646	3.48803495980146	3.43313439155778	3.32818547105485
2	"AT1G01160"	30.3811449054207	27.3524185645354	21.8148200315132	19.3075673662789	17.4530749505508	16.9196892484749	15.6719703338324
4	"AT1G01170"	37.9620193865421	28.9694622600289	26.9709699376321	27.5394434700712	28.6765388184229	27.4059865991126	22.785526997062
1	"AT1G01180"	8.99032020122993	3.58865607509304	4.40622907159197	4.22222657703343	3.88118759503199	3.81868389303287	6.12310391260579
1	"AT1G01190"	3.43033585407493	2.71303250612256	3.17262828386174	3.27946164025198	3.26586992907764	3.15914283330972	3.73910935864286
1	"AT1G01200"	4.39785742315581	5.70778766677874	5.72331561290622	5.16298175536804	6.47304933696718	7.02097553080898	5.00033181517912
1	"AT1G01210"	17.8491916394392	28.67869224766	25.5622484044143	22.0906403374948	17.2133461220447	12.9619796284858	10.8866964605801
1	"AT1G01220"	5.663898846231	7.49442260944739	8.92176614667719	9.41289063797696	9.75811058808458	9.06941607094552	6.79841767694236
2	"AT1G01225"	3.56146422882268	3.16386746577928	4.00857184964589	3.89346682435648	3.67079148627094	4.04296253139093	4.37737202120004
2	"AT1G01230"	19.4679130803007	13.7556286270344	12.4008977928968	12.3755722592647	13.0171616256926	12.9715741951333	12.882461120751
5	"AT1G01240"	22.998055811743	9.1025189133947	3.90478153152149	3.51780252962606	3.83311956430208	3.98956697749253	4.64421308324403
3	"AT1G01250"	10.4628985006417	4.52464049234234	3.03771635784076	2.74217282575117	5.36214227797354	6.47414121118059	5.45798211327903
4	"AT1G01260"	8.29720156022571	7.79583469704286	8.56219880256904	7.98101277540822	7.32174654614854	8.24817914064072	6.28039877705372
1	"AT1G01280"	2.94993670545923	2.39086609814721	2.42018304517788	2.63079074489138	2.56116286997402	2.75535874149526	2.55638802305878
1	"AT1G01290"	8.37582422773018	14.5382747125504	12.7587801815755	10.8243125690174	9.20973407468221	8.0965053135243	7.14867814876685
2	"AT1G01300"	18.871508351061	28.1520420043391	25.8266717726914	23.8821199294905	21.3978409935293	20.1216494284523	16.6367301139085
11	"AT1G01305"	3.59622137700828	2.75767797984981	2.85446755990522	2.99297729266108	2.7136826208269	2.87960048547685	2.77648640790319
1	"AT1G01310"	3.97768169763898	3.41132411324771	3.10697650825732	2.99026325264985	3.14033724417505	3.0915699890364	3.11541783159511
1	"AT1G01320"	15.5529157485437	21.8324908938513	29.2683227240534	30.0796143792524	31.1086165738509	28.028477994506	21.0044048033986
1	"AT1G01340"	4.51011952210888	3.89521465429622	4.26077046551909	4.87398057065708	5.19807998503235	5.16548686083847	6.03195639748822
2	"AT1G01350"	26.5374988776106	18.9373514508109	18.0636934117458	16.7576119489737	15.2092980651356	14.4429779601777	14.3454899130222
5	"AT1G01355"	9.82418457915989	4.72566163374513	3.06309547008545	2.79751590462843	2.73601473503706	2.75058470782546	2.82838628095178
4	"AT1G01360"	11.3662215240629	6.0324462951478	5.6185972915545	5.55779132153982	6.79756637398307	6.54505886099054	7.92419198219911
2	"AT1G01370"	3.6696242169308	4.29794742007553	9.07935094069244	10.3887187651643	10.5312844460426	9.51950682004692	7.16855663669191
5	"AT1G01380"	2.43164395053897	4.29515987734463	22.8394789561871	22.4206935298856	12.5999272609856	6.97118783109716	8.090623196024
2	"AT1G01390"	3.27809273226575	2.87424458420125	3.38090739377036	4.64763466143716	8.9148477951881	15.9563451808376	19.3123077556137
11	"AT1G01400"	3.21469047126626	2.66599855782583	2.73891153110834	2.76447271651939	2.83046810472228	2.72037366987767	2.89632968838202
2	"AT1G01410"	3.01681765803808	2.63541805381429	2.61769195439091	2.71391618607539	2.57703536089785	2.80851498398206	2.62843094660877
2	"AT1G01420"	4.96564858472361	2.97901075754791	3.10062632078191	3.40746538174995	3.91355395042612	5.00250371436196	7.71467028928276
2	"AT1G01430"	5.58230970391679	8.74322484182335	10.7816494264304	11.1031464584617	12.9802626125427	13.2989536337189	17.8488988350751
1	"AT1G01440"	8.45457460459929	8.09988729174086	7.85130969489982	8.11380239133668	8.12014412050577	8.02362770486187	7.49768128415365
12	"AT1G01450"	13.0743184149909	11.0641828569343	7.21879899555396	6.4353442848438	6.79629590052468	6.01009932382465	5.67282096601223
7	"AT1G01453"	2.83891633687466	2.40489071161606	2.39149261017164	2.46800018049918	4.0364970388105	3.69665694774844	3.51215861285009
2	"AT1G01460"	3.76240329297068	2.75183378817537	2.78864669814974	2.85922502523033	2.79543086726372	2.95532234984532	2.9092232273682
1	"AT1G01470"	23.0986986079035	10.0438988527624	5.15316218852204	5.85410585612953	7.13275786810517	10.8583701655058	13.4994650540178
12	"AT1G01471"	2.98871811425251	2.40249928226342	2.53838312125707	2.65437830519937	2.68077846060112	2.71629718979448	2.71251352925678
1	"AT1G01480"	8.96756625950821	3.38758269930997	2.88398134656047	2.98728040954789	3.12513316700702	3.30282302231694	3.55703499155417
5	"AT1G01490"	7.14333195925582	11.7158833852212	12.533076279673	13.5353879491806	12.6175756670899	12.0925394004613	13.7084320930596
3	"AT1G01500"	17.3020850454238	10.4597732138741	5.68400241152656	4.68632172048359	4.79420411422823	5.62306282829805	4.78163884036106
1	"AT1G01510"	11.6047885722371	16.17262733432	17.3778094854721	16.5136428091995	15.0834617240958	14.5329683747282	13.8156337073778
2	"AT1G01520"	13.7927860894982	5.39853578699007	2.7853088946474	2.79480636945092	2.54432506100192	2.84250620809871	4.43899935796894
2	"AT1G01530"	2.78963492903515	2.6137466963761	2.76926541620437	2.7403177081061	2.79789049730777	2.84061012254485	2.89005042876099
12	"AT1G01540"	11.293822834274	16.8679568766175	19.9580334359609	20.3593697987512	17.4546154398598	20.2870379722461	22.0423682787089
4	"AT1G01550"	23.4769702608704	18.7485701287671	17.5555728341241	19.0437386945508	20.5803959453417	22.0805468891987	25.9227823063772
12	"AT1G01560"	3.44778345683706	2.57000648529614	2.74294558109947	2.85238390134368	3.16151120637046	4.81758737796835	4.51787858569968
2	"AT1G01570"	3.84853401894721	3.03108680017166	3.62620796466393	3.61307908434803	3.75160429706196	3.97196616484039	4.28252499508541
1	"AT1G01580"	11.1214770433524	3.96308478810268	6.33109115080506	6.81832641088518	4.2950928913629	3.85519499531487	4.25220406288381
1	"AT1G01590"	2.90405947507633	2.73414009380375	3.1181961134826	3.09030414381423	3.00086101083163	2.73752062317896	2.7368157909348
1	"AT1G01600"	3.95972296984776	5.13757482236521	7.94984647620517	8.50261138207599	4.61698432177763	4.43597120304687	4.80551427564197
4	"AT1G01610"	4.38672823964858	8.51407225308253	21.3569096693458	20.4209819226937	15.864075020246	15.6430038371523	19.9004617380314
1	"AT1G01620"	5.94964325793626	9.23552622974447	13.770722347248	16.8125890034644	15.807324897644	19.2225700724278	19.8050531339482
2	"AT1G01630"	5.24389149234533	5.38691325336908	7.91480057497525	8.91902392115186	11.1332147729934	14.2999711703916	21.0717490861199
2	"AT1G01640"	6.79291907220727	5.17792894111635	3.30186621578334	3.15035337923163	3.24972093316502	3.08786711172498	4.6904575611569
1	"AT1G01650"	22.725778844265	12.721739102269	10.4860456996436	12.3282447187895	13.4665557079872	13.9514451644944	12.4651197142049
1	"AT1G01660"	3.35771551030207	2.7707572760243	2.94771218558839	2.95331382173503	4.36981842296154	5.01486315518252	3.85954157876046
1	"AT1G01670"	3.13504249791064	2.60865471543087	2.83518327805894	2.52286119552894	2.68454142398509	2.90012014058548	3.15602580175448
1	"AT1G01680"	2.7643462511052	2.63046465801461	2.62114409496272	2.69164255092553	2.78915639725583	2.85392383576878	2.9700262183057
6	"AT1G01690"	5.22256484370822	7.10119996819277	6.83888359475907	6.77520922983845	7.45100225735921	8.04097159369005	5.61499537124986
7	"AT1G01695"	3.06267617152857	2.77114493265382	2.69126819226918	2.73391426305227	2.7333685560934	2.9926059669922	3.06267369482999
2	"AT1G01700"	4.09123526140859	4.32070979283021	3.32379138024732	3.02239733204768	3.09231831338557	3.08422211450771	3.35522612515237
1	"AT1G01710"	14.3749197806888	11.9739811575973	10.0552055364024	10.2833897609281	10.8416154320832	9.49318588930365	8.97714688021517
4	"AT1G01720"	51.7466836218738	20.9025348006995	13.9473116788564	12.8961587199708	13.246570562437	15.6186281217765	17.7765875336398
6	"AT1G01725"	17.7228862440825	10.808172246762	7.48311181943584	7.8183906241076	8.53546647098392	8.60743073714895	11.3641404869145
7	"AT1G01730"	18.8497480266347	13.0571382886234	9.57223843434692	9.19682677239241	8.61283782678466	8.39715819317147	9.54426323225026
1	"AT1G01740"	5.48731793020533	6.48234887136407	5.23706254019868	4.68119598451445	4.4364011807514	3.80013103675671	3.79604650468802
2	"AT1G01750"	4.40368772120283	6.43629372791428	6.94172557806772	9.54404933092138	24.5951821305355	20.7058018267835	17.786342907416
2	"AT1G01760"	4.12334211388695	6.10217688412346	6.60016076946902	6.03079278872664	4.87265754911339	5.1456327718808	4.64258341985437
1	"AT1G01770"	10.7608800654917	10.0416388101515	8.29814864222142	8.79343090328011	9.34513496553107	7.11362208918083	5.08068140608426
2	"AT1G01780"	7.8452903053003	7.28646718982973	7.04562976908453	8.93551160393842	11.3493046187737	10.271157245462	10.479511046481
1	"AT1G01790"	3.66976496492553	4.3290446080063	5.67755915796469	6.45100379995713	8.01653429814682	9.19906458345124	12.7327296521729
1	"AT1G01800"	12.4609155442197	10.5469040574383	11.7351726871697	12.8742635262034	13.30552317503	13.2444879826365	11.3437441972233
10	"AT1G01810"	9.38560666038904	11.6581785717669	4.64416479664698	3.77922173392678	3.59670873497197	3.0422646636902	3.04772204413774
2	"AT1G01820"	26.0229720255552	23.3593814374309	15.6332067282958	16.1151681109243	15.3245131213452	13.8662057397651	14.1129922810646
2	"AT1G01830"	3.95215263702637	3.64208224140649	3.44571608480458	3.77406385660684	4.202707350538	4.1895941632358	4.78834742689665
7	"AT1G01840"	6.92011813500304	9.00293456133874	6.76864866204813	6.24696667324434	5.83203414655032	5.39295688500036	4.47955472546222
1	"AT1G01860"	6.69927434401491	9.09430990066915	8.93121219855389	8.69180916833372	9.78322191171302	7.71467831038987	5.93566909761697
1	"AT1G01880"	4.97090890992227	4.40678547382369	4.06710198211681	3.72887990487662	3.27011604611543	3.58992905468406	3.05074937941556
1	"AT1G01900"	3.68928523202829	3.06824531134378	4.00838384017304	4.05323409272839	3.34734789424632	4.16596484960274	4.67479089219321
1	"AT1G01910"	10.4455761643771	13.1707019541993	14.1365385274769	13.0652047913439	12.9592141765931	10.625216503403	9.25849587148427
2	"AT1G01920"	8.98402535896207	11.7895643215955	9.42878907713397	8.28894601430896	6.42339566991065	5.78847708482902	5.26630958230303
2	"AT1G01930"	14.573318229873	10.9078749927579	9.89512432183569	9.42309616385646	9.17404616117456	8.66469219549187	8.12835173889693
1	"AT1G01940"	17.0384713360099	20.7019701524609	18.6573131578829	16.0410165581865	13.9606947481023	12.3137888764602	11.7052066526399
2	"AT1G01950"	5.77754863800395	9.7621855049968	8.70749556699707	8.01497951636416	7.1454407332823	7.67717392961301	6.52842735439351
1	"AT1G01960"	18.1217431750776	16.7282176552292	16.1832878301391	16.0680783927057	15.1248559811442	15.5867960537733	13.6039087907458
2	"AT1G01970"	15.8718713651327	8.56495895910404	9.45838259163861	10.2733110969257	12.2484687842732	12.4145049995726	9.66971587730887
1	"AT1G01980"	4.33514375133996	2.92906491411446	2.95027921934411	2.83364920012613	2.84224548697639	3.13233134745554	2.85119655733972
9	"AT1G01990"	16.5433461518619	15.6292628806513	11.1474371972586	10.0159856825689	9.5024915246305	9.15063165072813	7.73908407842729
1	"AT1G02000"	4.77634484234788	5.22681947964637	6.33597730002126	6.8868042314224	6.97593452850727	8.51226363387271	10.0172111179973
2	"AT1G02010"	6.27543876783088	6.08217291854345	5.85735634525104	5.41724935752698	5.72986374873052	5.59265692785283	5.32962059226503
1	"AT1G02020"	8.60868970086026	7.89039668847994	5.29710828161952	4.74000363885389	5.06323753053532	5.02904338694989	4.8379856830941
4	"AT1G02030"	2.90736794873603	2.48167409532822	2.61358455325734	2.4739714188574	2.55888208164985	2.543240683224	2.95038215168505
4	"AT1G02040"	3.13534239258336	2.94629284506011	2.84949152144306	3.02123624553586	3.16737130123508	3.25226165895658	2.9688732464784
1	"AT1G02050"	8.74259357902476	9.01978992802289	5.1165788898388	4.60813132905516	4.37349961450486	3.65036737939545	3.47487319821282
1	"AT1G02060"	8.9342729648613	8.59554927032166	5.6239405086721	4.62870889710192	4.26060409722225	3.8887100449124	3.76351442208404
3	"AT1G02065"	3.74694075522532	2.65892054510451	3.13686258978632	3.0277903909621	3.08180305159694	3.41189559395291	3.312849887758
4	"AT1G02070"	3.55572232909852	3.08743621872036	2.99131913042575	3.02926229016265	2.91789539972203	3.23802509491062	3.69400930399645
11	"AT1G02074"	2.7302956213556	2.26388158770638	2.45803308310945	2.4255554595433	2.39586674024221	2.31119101436528	2.50534074378095
2	"AT1G02080"	22.3197789396461	20.2691169658258	18.710782637517	17.923318022034	16.6713053633317	17.0382745010074	17.0152113536061
2	"AT1G02090"	17.5857647152498	17.4415941211408	16.0004528625667	14.4976065205098	13.7294364165664	12.8224333452	12.3089346885193
2	"AT1G02100"	17.2703150973138	14.896567139751	13.9085038711575	13.6429179233281	13.3391238094977	12.268822035927	11.5595379971232
4	"AT1G02110"	16.2040664357049	16.9937263497513	15.475362869489	14.3934729659533	13.5193401496117	13.1763754738014	10.9925422057934
2	"AT1G02120"	17.9786858587633	11.8209165831098	8.79490198721471	8.03832272324981	7.84872420992267	8.86603669347173	10.2054366092893
1	"AT1G02130"	13.7957023291392	16.689206994265	14.999018234808	14.3036721235155	13.7586371460113	14.0788263485377	13.5233202410508
2	"AT1G02140"	20.7596876695463	21.8228506971212	20.6091509703147	19.4058559919598	18.6985111961036	17.1944472519313	15.5917036173086
2	"AT1G02145"	10.0420100348067	12.0424205445953	10.1897199746567	8.91702523499866	7.9220721101091	7.50487737861867	7.29880949863531
2	"AT1G02150"	17.2405711810054	17.0129018430598	17.0657391905076	18.3415246880098	19.9723312323873	18.2816092711277	12.2083176470062
7	"AT1G02160"	23.6777704231556	22.2106288180994	19.4585121919005	18.002073304618	18.0315394384531	16.8548980987719	14.8758840199448
1	"AT1G02170"	14.4696939250562	11.3940731367304	14.8915876328406	15.8047484328734	16.2377856475289	18.4980398738231	19.8460180634153
5	"AT1G02180"	5.05318033401701	7.11162375754623	9.17977101447142	9.25718679397641	8.85946859765017	7.9593217643339	6.89836118087282
2	"AT1G02190"	3.48605822682485	3.11585694929986	3.62991558948845	3.51540563091886	3.06463232719337	3.24324047819512	3.0906511730657
1	"AT1G02205"	3.43495492305342	4.13835239243418	28.0207208758364	29.4359918124244	18.7850775492558	13.971638676107	9.98822278081592
9	"AT1G02210"	3.02677373941397	2.47279504197489	2.60301116526334	2.72348263145503	2.7291985091636	2.8802825284467	2.99314499207231
4	"AT1G02220"	2.79415489637081	2.73935612530082	4.31907489347563	6.98679107396164	10.9320811309592	6.69113290240084	10.2635897140967
4	"AT1G02230"	2.92315027915059	3.47301505997404	2.64127252687875	2.58809008229295	2.43108471403749	2.81505738765637	3.70307003070779
4	"AT1G02250"	2.39597966970637	2.36220335384985	2.30435767821591	2.37266102217332	2.4401846702208	2.38775834243848	2.40106562174043
1	"AT1G02260"	7.90478012171461	7.52649756391536	6.61742833897866	6.63720882745716	6.22724626342281	6.2240687665016	6.07648279123674
2	"AT1G02270"	10.9981871270599	9.76043987019852	8.66769967473384	8.35954739337294	8.84601895332729	10.8441632605343	9.548090009161
1	"AT1G02280"	18.7832026442378	23.5514421585024	23.5107691697196	25.4116620585568	26.921648218011	22.1074236290843	11.2791634617077
2	"AT1G02290"	5.79557712909733	8.93437514608653	7.6948684710199	6.83980881621006	6.09977699761164	6.15172352715404	6.1431573353646
1	"AT1G02300"	2.97701364338705	2.87922360127194	4.61119550195893	6.0985664880303	9.64608373192633	7.42480000900185	7.19754049129818
1	"AT1G02305"	15.7792456675013	15.3882151416237	13.833153415606	13.558346427174	13.7273667294518	12.9419430909567	13.2962606754473
1	"AT1G02310"	9.46376882810549	3.50151879966694	3.13617956923059	3.11619712809315	3.05730256113441	3.21586088881453	4.99317798488888
12	"AT1G02320"	4.63621294924274	4.32950773541918	2.86328577215151	2.90405846860619	2.99588033684031	2.51419084834283	2.64828734581604
2	"AT1G02330"	14.6950055627035	18.1364204046888	16.0929082915195	14.7891219999434	14.2671341807068	12.8215179310253	11.1751477443574
2	"AT1G02335"	2.88398501143928	2.43976072766584	2.6770309774725	2.87786283798962	4.60056802663705	3.5751067822392	7.99875058425765
4	"AT1G02340"	2.64718832377348	2.87813513868414	7.16947759212536	7.21352953215477	5.70814506707034	4.52042264614969	4.7451597795956
12	"AT1G02350"	3.0357209193841	4.16801749522966	3.94656223535751	3.50835401790874	3.06192688467071	3.22064616132136	3.15754435469876
1	"AT1G02360"	3.36061979804657	2.93945528815859	8.1495213841531	13.8631881132436	10.0513508490561	15.3150959454989	17.2891355721581
2	"AT1G02370"	13.3237212078968	18.5284184177206	12.176686237874	9.73466050933779	7.35739985446748	5.64189311045754	5.88977627279809
6	"AT1G02380"	15.1666529355286	4.07656117967367	3.39248632452987	2.81709197452218	4.89068597289229	4.03045998819987	3.25045384048689
4	"AT1G02390"	3.16956312283415	7.78328310194447	10.0333965194467	9.14518380698061	6.55577496645037	7.89439933925462	9.79970621921616
12	"AT1G02391"	3.52021692275277	3.15201084799967	3.0874957839562	3.2335886583679	3.14403657334498	3.21460505601164	2.96515838040323
1	"AT1G02400"	4.34030772769435	3.00646431220133	4.33179559125317	4.98456635788033	6.51294856533498	9.50278573177754	7.31286890694552
10	"AT1G02405"	13.1440563625253	11.4870106620889	5.30675029945458	3.34368088719108	3.14309671770589	3.40336999165927	3.09195252267506
1	"AT1G02410"	19.9919805799101	18.1484424629371	18.1212302733992	17.2244618036077	17.2402266188116	18.1565916418559	17.9367632160293
1	"AT1G02420"	8.44991697769722	9.88301113909273	7.4245092386212	7.0307893316304	6.41215662989232	5.58292109662791	4.71830005041771
12	"AT1G02430"	11.4452137364914	12.2223164395869	8.12867195239324	9.5998043293146	7.45551149226986	8.33008470999047	9.91706239915226
1	"AT1G02440"	5.58946744987846	3.56172467763826	3.61226566476076	4.20043914753835	3.75498549114379	3.6472362835906	4.20124814344957
10	"AT1G02450"	3.82899515141996	6.50950045241608	5.88975245836897	4.30950698908981	3.01044410963702	2.88506702064183	3.39155369412374
1	"AT1G02460"	3.08805760842884	2.44568172392774	3.35604136994728	3.52268465605849	4.52985959292512	4.90856844819537	4.42493061530466
1	"AT1G02470"	3.24481748896398	2.64756450317971	6.74454677896684	7.28972049855035	6.94986441875722	3.82405869349392	4.04582476188583
1	"AT1G02475"	5.93248274805996	6.42960228620376	7.23287139567712	9.21656716860287	12.418442447557	12.80842784878	11.8761542653043
12	"AT1G02490"	2.62760029627766	2.40083596044714	2.38134145480295	2.45449517950698	2.55888799392969	3.12972124578151	2.4240828367195
1	"AT1G02500"	9.6883501035767	12.7274456520919	24.123087550511	28.7763857687947	32.5758179740912	38.2054310743344	44.5970847151439
1	"AT1G02510"	2.67806535187799	2.55186115169984	2.44467130060981	2.30577674720836	2.41041323573741	2.40911205634575	2.49424237937991
12	"AT1G02520"	2.5555089901362	2.59997394671987	2.73185106571934	3.23405227808429	2.84362981533676	3.44689853990044	3.6365640842992
12	"AT1G02530"	3.01645975288383	2.67450580181938	2.80417910831587	2.60568195173339	2.7333398210727	2.6167229173343	2.74696208933443
10	"AT1G02540"	3.22560176491496	3.0448338383282	3.04548816920256	3.06247662680618	2.97471440746078	2.96403160988692	3.00367696978974
6	"AT1G02550"	3.17644014334653	2.66224282538365	2.79597346052234	3.04526230362397	3.04250085142151	2.99402824875008	3.33245178018954
1	"AT1G02560"	19.8690776894584	22.3553955350913	26.960518425239	27.7272186484267	31.0225312239615	31.0758977921591	23.7269101737131
7	"AT1G02570"	3.45245952234554	2.65692192354223	2.73400585649311	2.72360124919039	3.48096345187067	3.46376887334018	3.17856479929686
7	"AT1G02575"	2.7007878769478	2.26567511236429	2.38217433826931	2.24525348740935	2.40978148858729	2.59208105676688	2.6540269123664
1	"AT1G02580"	3.14634963996071	2.93490403953109	2.97226620420093	2.91147789766037	2.84191026234189	3.03335952152406	3.2594352142938
1	"AT1G02590"	3.99319769887082	3.30599642985898	3.33753199387209	3.88155213889032	3.99112832702042	3.7047169814338	4.23765704115326
2	"AT1G02610"	13.073936288239	3.56763700487481	4.716984412214	5.00734028389306	4.91701526256005	3.33328921673371	4.74221257052903
2	"AT1G02620"	3.22847457746371	3.47471102302764	12.035045297012	11.3093622159208	3.30840418927679	3.0077236122318	2.71308735549294
2	"AT1G02630"	2.77075087422305	2.58367033461169	4.10587393812853	3.61417116583295	2.85688144138916	2.62308004550489	2.82538571310642
1	"AT1G02640"	3.30075410499255	22.8267094515417	34.8654975970959	35.4079725657578	29.2632344465113	20.1523707863233	10.9845345424698
4	"AT1G02650"	5.11151161859603	3.41472090254889	3.19256796556963	3.54497060996789	3.10307306431887	3.2634931248454	3.59264570049401
3	"AT1G02660"	13.3512569628586	4.36446908045817	4.41954546181497	5.19219655926836	7.51452632152516	7.00921235358094	9.59530279276447
1	"AT1G02670"	3.09841630824744	2.65921821002457	2.69449952673924	2.58314208379814	2.50367072041723	2.75434446939588	2.76230316775154
2	"AT1G02680"	22.5245310757753	19.1981204210212	14.3776551410971	13.5808715926415	12.5268418213632	11.5990627807982	10.0381117006478
2	"AT1G02690"	10.1536181130804	10.4204487313198	8.18806657927463	8.21104874484217	8.87894541978944	9.82412442782576	7.4210131663392
6	"AT1G02700"	41.8920138136808	20.8365352848102	5.95157084271686	3.02692759663441	2.55989771603989	2.94797951616598	3.24437631342808
12	"AT1G02710"	7.92429634288159	4.71486675487644	6.17571282002322	6.70033548679047	6.4647727922324	6.03427871173043	7.22462313726943
1	"AT1G02720"	4.7192447675762	9.20717031160764	11.0486178589396	11.1783421439614	12.1142330573265	11.5934121377021	10.3059148073338
1	"AT1G02730"	3.55293755664647	2.80058587503461	3.7431641936106	5.74475486711265	8.922311394561	13.585447345141	7.34742723704437
2	"AT1G02740"	9.49971566762414	9.34126542839421	6.01419578263866	5.36729431386267	4.79400473303039	4.46197933922282	4.40924456408776
4	"AT1G02750"	9.32405490597994	8.09171028496037	6.5007709978072	6.1873136377156	6.60201538249536	6.24946201195454	6.27310625724703
10	"AT1G02770"	9.97822476123166	7.38085185482706	3.99480708035842	3.13329404590894	2.96158090813271	3.18914162440154	3.42201559206081
1	"AT1G02780"	31.7272300435448	38.4795316195443	37.937998591385	39.2070176552299	36.8656255773075	35.2896813946549	33.3453225671011
1	"AT1G02790"	7.01914837179539	2.3107651897849	2.29284394622971	2.39284674609753	2.49488214593207	2.34765731199354	2.24270339736531
1	"AT1G02800"	3.26800003741304	2.99334589796413	2.90397057155904	2.80854905168793	2.98301383058333	4.36253084950684	3.72859861804103
1	"AT1G02810"	6.32042614570136	9.32239192379424	12.8181086623535	13.4267462930001	11.3306417208944	13.3009495090967	13.4403782338529
4	"AT1G02813"	2.89310262523187	2.37732228912422	2.27830016398346	2.39375112765514	2.43005786280679	2.47320358165325	2.65409160685459
4	"AT1G02816"	11.4226145075617	7.22504296392723	6.11167643745664	5.98817755802116	5.80967449055168	6.53888431700636	6.78032220784035
6	"AT1G02820"	4.20333516934527	4.06416507068664	2.81218336502287	2.65530085606793	2.51823950224024	2.5026022237424	3.45978007300507
2	"AT1G02830"	3.53440614799489	3.62560980199766	3.42544677059246	3.37015006644191	3.45045990017116	3.6076086211327	3.41013258834286
1	"AT1G02840"	19.0149556198461	20.0053782297073	17.5538612017588	16.6625003441584	16.3078516547528	15.3251256771708	14.4926046687955
1	"AT1G02850"	20.7717783850168	16.3507378229643	6.96016335572239	5.8577292013728	4.51421354435155	5.28601737345658	6.46017389537738
2	"AT1G02860"	10.0114636309099	10.4220824396423	13.1891894457705	12.57756581125	10.6892643765132	8.5560495253047	7.78819046597302
3	"AT1G02870"	19.9657657525173	25.1083908473039	21.6585686862522	19.3865162073193	15.1746184139796	12.6539596894516	11.5421573589939
1	"AT1G02880"	18.3842977852761	11.8576276966719	13.1152130027439	12.729268994587	12.7040066411671	14.0261338930509	13.2187024790034
1	"AT1G02890"	30.7876390475674	17.9826595591154	17.1158179418618	17.7371133871054	16.8833778440601	16.1335330402908	16.0659568307929
2	"AT1G02900"	2.82879278466798	4.13073210926876	13.3233625752483	17.9436150064631	13.5430192423186	16.5142895426133	25.9925931567913
2	"AT1G02910"	11.1561770733919	9.77021177195257	10.3232333188656	11.1261444284494	12.6895089202683	12.0475022605439	8.70934164298996
1	"AT1G02920"	13.0130914715388	13.1522631679475	11.5778529522569	16.0169124814503	13.4065783004603	20.8824609243281	28.0129432507311
1	"AT1G02930"	14.5092981904039	11.0019842168502	13.185723540815	16.8429176246615	16.4011056165497	23.2543654291043	26.4833459309067
1	"AT1G02940"	2.70366705340195	2.31199589023964	2.38281811704036	2.55040347472258	2.6114133486901	3.81510474335899	5.01510126945598
1	"AT1G02950"	3.16044892470738	2.61080221187222	5.06568312057681	7.18267464351019	3.72865160000367	3.78005397145375	6.37289842612507
4	"AT1G02960"	9.86321056423344	8.09872051340092	7.51271912943031	6.93601010303619	6.11254846962021	6.37937903615669	6.2597989994573
10	"AT1G02965"	4.14574246930885	3.19877200450478	3.19782908601992	3.2756918956906	3.16900184574533	3.02549842435541	2.78505406327656
